id,category,question,event_title,volume,created_at,end_date
503183,Geopolitics,Will Elizabeth Warren be the 2024 Democratic VP nominee?,Democratic VP nominee?,1222768.325893,2024-07-03 17:24:21+00:00,2024-08-22 12:00:00+00:00
503184,Politics,Will Alexandria Ocasio-Cortez be the 2024 Democratic VP nominee?,Democratic VP nominee?,1303621.73816,2024-07-03 17:25:30+00:00,2024-08-22 12:00:00+00:00
503185,Politics,Will J. B. Pritzker be the 2024 Democratic VP nominee?,Democratic VP nominee?,5844373.909144,2024-07-03 17:27:03+00:00,2024-08-22 12:00:00+00:00
503186,Politics,Will Bernie Sanders be the 2024 Democratic VP nominee?,Democratic VP nominee?,1042388.680221,2024-07-03 17:34:46+00:00,2024-08-22 12:00:00+00:00
503187,Politics,Will Amy Klobuchar be the 2024 Democratic VP nominee?,Democratic VP nominee?,1064502.814251,2024-07-03 17:36:41+00:00,2024-08-22 12:00:00+00:00
503188,Politics,Will Hillary Clinton be the 2024 Democratic VP nominee?,Democratic VP nominee?,5005051.355624,2024-07-03 17:37:39+00:00,2024-08-22 12:00:00+00:00
503189,Politics,Will Roy Cooper be the 2024 Democratic VP nominee?,Democratic VP nominee?,5206054.381938,2024-07-03 17:38:48+00:00,2024-08-22 12:00:00+00:00
503190,Politics,Will Andy Beshear be the 2024 Democratic VP nominee?,Democratic VP nominee?,11499090.465783,2024-07-03 17:39:41+00:00,2024-08-22 12:00:00+00:00
503191,Politics,Will Tim Walz be the 2024 Democratic VP nominee?,Democratic VP nominee?,12902914.060547,2024-07-03 17:41:24+00:00,2024-08-22 12:00:00+00:00
503192,Politics,Will Barack Obama be the 2024 Democratic VP nominee?,Democratic VP nominee?,2344366.009166,2024-07-03 17:47:05+00:00,2024-08-22 12:00:00+00:00
503219,Politics,Biden removed via 25th Amendment?,Biden removed via 25th Amendment?,1587440.54895,2024-07-05 16:06:39+00:00,2024-11-04 12:00:00+00:00
503226,Politics,Will Wes Moore be the 2024 Democratic VP nominee?,Democratic VP nominee?,2649254.007419,2024-07-05 18:19:48+00:00,2024-08-22 12:00:00+00:00
503227,Politics,Will Josh Shapiro be the 2024 Democratic VP nominee?,Democratic VP nominee?,16505096.89462,2024-07-05 18:21:02+00:00,2024-08-22 12:00:00+00:00
503228,Politics,Will Mark Kelly be the 2024 Democratic VP nominee?,Democratic VP nominee?,12826516.149532,2024-07-05 18:21:39+00:00,2024-08-22 12:00:00+00:00
503254,Politics,Biden drops out in July? ,Biden drops out in July? ,2092272.623722,2024-07-05 21:43:57+00:00,2024-07-31 12:00:00+00:00
503284,Politics,Biden confirmed to have Parkison's by July 31?,Biden confirmed to have Parkison's by July 31?,106220.822978,2024-07-08 17:54:32+00:00,2024-07-31 12:00:00+00:00
503288,Politics,Democrat other than Biden wins the Election?,Democrat other than Biden wins the Election?,265174.26829,2024-07-08 20:12:47+00:00,2024-11-05 12:00:00+00:00
503308,Politics,Biden cognitive test in July?,Biden cognitive test in July?,100124.289008,2024-07-09 15:08:58+00:00,2024-07-31 12:00:00+00:00
503360,Politics,Trump blowout victory?,Trump blowout victory?,1522244.296087,2024-07-10 16:57:20+00:00,2024-11-05 12:00:00+00:00
503385,Politics,Trump wins every swing state?,Trump wins every swing state?,16221133.479478,2024-07-11 15:02:59+00:00,2024-11-05 12:00:00+00:00
503388,Politics,Democratic Blitz primary?,Democratic Blitz primary?,345851.817063,2024-07-11 16:08:12+00:00,2024-07-31 12:00:00+00:00
503403,Politics,"Trump says ""mog"" at Bitcoin Conference?","Trump says ""mog"" at Bitcoin Conference?",107817.822176,2024-07-11 19:13:37+00:00,2024-07-27 12:00:00+00:00
503404,Politics,Biden drops out by July 19?,Biden drops out by July 19?,524402.225043,2024-07-11 20:41:19+00:00,2024-07-19 12:00:00+00:00
503407,Politics,Will Biden drop out by Monday?,Will Biden drop out by Monday?,165743.357222,2024-07-12 14:54:48+00:00,2024-07-22 12:00:00+00:00
503462,Politics,Will Trump attend tonight's UFC?,Will Trump attend tonight's UFC?,160040.090338,2024-07-14 00:53:30+00:00,2024-07-13 12:00:00+00:00
503464,Politics,Was the shooter a Democrat or Republican?,Was the shooter a Democrat or Republican?,204009.97733,2024-07-14 02:46:59+00:00,2024-07-31 12:00:00+00:00
503479,Geopolitics,Will China unban Bitcoin in 2024?,Will China unban Bitcoin in 2024?,2255376.247623,2024-07-15 15:17:21+00:00,2024-12-31 12:00:00+00:00
503506,Politics,Will Pennsylvania be the tipping point state?,Tipping Point State in 2024 Election?,1458523.892552,2024-07-15 19:24:38+00:00,2024-11-05 12:00:00+00:00
503507,Politics,Will Georgia be the tipping point state?,Tipping Point State in 2024 Election?,499532.206554,2024-07-15 19:26:42+00:00,2024-11-05 12:00:00+00:00
503508,Politics,Will New Mexico be the tipping point state?,Tipping Point State in 2024 Election?,395425.473374,2024-07-15 19:28:24+00:00,2024-11-05 12:00:00+00:00
503509,Politics,Will Arizona be the tipping point state?,Tipping Point State in 2024 Election?,676294.584554,2024-07-15 19:29:23+00:00,2024-11-05 12:00:00+00:00
503510,Politics,Will Nevada be the tipping point state?,Tipping Point State in 2024 Election?,652257.603492,2024-07-15 19:30:41+00:00,2024-11-05 12:00:00+00:00
503511,Politics,Will Minnesota be the tipping point state?,Tipping Point State in 2024 Election?,364605.61814,2024-07-15 19:31:45+00:00,2024-11-05 12:00:00+00:00
503512,Politics,Will Wisconsin be the tipping point state?,Tipping Point State in 2024 Election?,280532.481735,2024-07-15 19:32:57+00:00,2024-11-05 12:00:00+00:00
503513,Politics,Will Michigan be the tipping point state?,Tipping Point State in 2024 Election?,279362.393625,2024-07-15 19:33:34+00:00,2024-11-05 12:00:00+00:00
503514,Politics,Will North Carolina be the tipping point state?,Tipping Point State in 2024 Election?,194910.857107,2024-07-15 19:34:27+00:00,2024-11-05 12:00:00+00:00
503515,Politics,Will Virginia be the tipping point state?,Tipping Point State in 2024 Election?,5995367.781425,2024-07-15 19:37:25+00:00,2024-11-05 12:00:00+00:00
503516,Politics,Will New Hampshire be the tipping point state?,Tipping Point State in 2024 Election?,390640.510414,2024-07-15 19:38:12+00:00,2024-11-05 12:00:00+00:00
503517,Politics,Will Maine be the tipping point state?,Tipping Point State in 2024 Election?,12544524.2995,2024-07-15 19:39:13+00:00,2024-11-05 12:00:00+00:00
503518,Politics,Will Nebraska's 2nd Congressional District be the tipping point jurisdiction?,Tipping Point State in 2024 Election?,1006145.445607,2024-07-15 19:43:53+00:00,2024-11-05 12:00:00+00:00
503519,Politics,Will there be another tipping point state?,Tipping Point State in 2024 Election?,621404.838726,2024-07-15 19:46:09+00:00,2024-11-05 12:00:00+00:00
503520,Politics,Kamala Harris and JD Vance debate before election?,Kamala Harris and JD Vance debate before election?,238731.953594,2024-07-15 19:47:27+00:00,2024-11-04 12:00:00+00:00
503521,Politics,Will Florida be the tipping point state?,Tipping Point State in 2024 Election?,793704.594119,2024-07-15 19:50:04+00:00,2024-11-05 12:00:00+00:00
503535,Politics,RFK Jr. endorses Trump in August?,RFK Jr. endorses Trump in August?,6195836.686467,2024-07-16 15:16:11+00:00,2024-08-31 12:00:00+00:00
503567,Geopolitics,Vivek replaces Vance as U.S. senator for Ohio?,Vivek replaces Vance as U.S. senator for Ohio?,237968.170638,2024-07-16 17:59:41+00:00,2025-02-09 12:00:00+00:00
503582,Politics,"Will Trump say ""ear"" during RNC speech?",What will Trump say during his RNC speech?,123061.180741,2024-07-16 18:36:44+00:00,2024-07-18 12:00:00+00:00
503584,Geopolitics,Fact Check: Iran behind attempt on Trump?,Fact Check: Iran behind attempt on Trump?,117361.553786,2024-07-16 18:53:01+00:00,2024-08-31 12:00:00+00:00
503585,Politics,"Will Trump say ""crypto/Bitcoin"" during RNC speech?",What will Trump say during his RNC speech?,162787.587222,2024-07-16 19:20:37+00:00,2024-07-18 12:00:00+00:00
503592,Politics,Biden nominated by July 31?,Biden nominated by July 31?,174866.969665,2024-07-16 20:50:49+00:00,2024-07-31 12:00:00+00:00
503609,Politics,Trump post about a memecoin before election?,Trump post about a memecoin before election?,113913.680528,2024-07-17 17:21:45+00:00,2024-11-04 12:00:00+00:00
503648,Politics,"Biden diagnosed with ""medical condition"" before DNC?","Biden diagnosed with ""medical condition"" before DNC?",770328.130882,2024-07-17 18:40:11+00:00,2024-08-18 12:00:00+00:00
503656,Politics,Biden resigns from presidency by August 31?,Biden resigns from presidency by August 31?,4516890.727268,2024-07-17 19:13:15+00:00,2024-08-31 12:00:00+00:00
503698,Politics,Will Biden drop out on July 20?,When will Biden drop out? ,223885.048171,2024-07-18 15:41:31+00:00,2024-07-20 12:00:00+00:00
503699,Politics,Will Biden drop out on July 21?,When will Biden drop out? ,533552.088246,2024-07-18 15:42:04+00:00,2024-07-20 12:00:00+00:00
503702,Politics,Will Biden drop out on July 24?,When will Biden drop out? ,205564.382335,2024-07-18 15:43:33+00:00,2024-07-24 12:00:00+00:00
503707,Macro,Will Trump announce strategic Bitcoin reserve?,Will Trump announce strategic Bitcoin reserve?,2789316.204785,2024-07-18 16:37:36+00:00,2024-07-31 12:00:00+00:00
503844,Politics,Will Kamala Harris be the Democratic Presidential Nominee?,Biden D-Nom replacement? ,1568671.668689,2024-07-18 23:50:53+00:00,2024-08-22 12:00:00+00:00
503845,Politics,Will Gavin Newsom be the Democratic Presidential Nominee?,Biden D-Nom replacement? ,509275.99508,2024-07-18 23:51:42+00:00,2024-08-22 12:00:00+00:00
503847,Politics,Will Gretchen Whitmer be the Democratic Presidential Nominee?,Biden D-Nom replacement? ,653405.684155,2024-07-19 00:36:13+00:00,2024-08-22 12:00:00+00:00
503848,Politics,Will Josh Shapiro be the Democratic Presidential Nominee?,Biden D-Nom replacement? ,450198.193477,2024-07-19 00:36:51+00:00,2024-08-22 12:00:00+00:00
503849,Politics,Will Michelle Obama be the Democratic Presidential Nominee?,Biden D-Nom replacement? ,1233356.508054,2024-07-19 00:37:24+00:00,2024-08-22 12:00:00+00:00
503850,Politics,Will Pete Buttigieg be the Democratic Presidential Nominee?,Biden D-Nom replacement? ,426397.88339,2024-07-19 00:37:45+00:00,2024-08-22 12:00:00+00:00
503928,Politics,Will the Democratic ticket be all male?,Gender of the Democratic ticket?,165115.934862,2024-07-19 18:45:43+00:00,2024-07-22 12:00:00+00:00
503929,Politics,Democratic ticket: Male President + Female VP,Gender of the Democratic ticket?,168777.884985,2024-07-19 18:48:32+00:00,2024-07-22 12:00:00+00:00
503930,Politics,Democratic ticket: Female President + Male VP?,Gender of the Democratic ticket?,124207.25436,2024-07-19 18:49:39+00:00,2024-07-22 12:00:00+00:00
503942,Politics,Democrats nominate Prez candidate by August 7? ,When will Democratic Nominee be chosen?,257046.987096,2024-07-19 23:16:09+00:00,2024-08-07 12:00:00+00:00
503943,Politics,Democrats nominate Prez candidate August 8-18? ,When will Democratic Nominee be chosen?,112824.315432,2024-07-19 23:18:12+00:00,2024-08-07 12:00:00+00:00
503944,Politics,Democrats nominate Prez candidate August 19-22? ,When will Democratic Nominee be chosen?,157455.333863,2024-07-19 23:19:45+00:00,2024-08-07 12:00:00+00:00
503945,Politics,Will Democrats nominate a Presidential candidate after Aug 22? ,When will Democratic Nominee be chosen?,144167.501398,2024-07-19 23:20:48+00:00,2024-08-07 12:00:00+00:00
503947,Politics,Will Mark Kelly be the Democratic Presidential Nominee?,Biden D-Nom replacement? ,432719.705202,2024-07-21 18:07:41+00:00,2024-08-22 12:00:00+00:00
503948,Politics,Will J. B. Pritzker be the Democratic Presidential Nominee?,Biden D-Nom replacement? ,594267.47485,2024-07-21 18:08:28+00:00,2024-08-22 12:00:00+00:00
503949,Politics,Will Andy Beshear be the Democratic Presidential Nominee?,Biden D-Nom replacement? ,1183011.84,2024-07-21 18:09:37+00:00,2024-08-22 12:00:00+00:00
503950,Politics,Will Wes Moore be the Democratic Presidential Nominee?,Biden D-Nom replacement? ,904654.16963,2024-07-21 18:10:29+00:00,2024-08-22 12:00:00+00:00
503952,Politics,Will Roy Cooper be the Democratic Presidential Nominee?,Biden D-Nom replacement? ,307535.455543,2024-07-21 18:16:25+00:00,2024-08-22 12:00:00+00:00
503953,Geopolitics,Will Raphael Warnock be the Democratic Presidential Nominee?,Biden D-Nom replacement? ,1146612.20625,2024-07-21 18:17:28+00:00,2024-08-22 12:00:00+00:00
503954,Politics,Will Bernie Sanders be the Democratic Presidential Nominee?,Biden D-Nom replacement? ,1353140.673691,2024-07-21 18:18:11+00:00,2024-08-22 12:00:00+00:00
503955,Politics,Will Sherrod Brown be the Democratic Presidential Nominee?,Biden D-Nom replacement? ,1161077.942,2024-07-21 18:18:49+00:00,2024-08-22 12:00:00+00:00
503956,Geopolitics,Will Elizabeth Warren be the Democratic Presidential Nominee?,Biden D-Nom replacement? ,980244.352666,2024-07-21 18:19:23+00:00,2024-08-22 12:00:00+00:00
503957,Politics,Will Stacey Abrams be the Democratic Presidential Nominee?,Biden D-Nom replacement? ,449731.411,2024-07-21 18:20:17+00:00,2024-08-22 12:00:00+00:00
503958,Politics,Will Mark Cuban be the Democratic Presidential Nominee?,Biden D-Nom replacement? ,899685.437554,2024-07-21 18:21:03+00:00,2024-08-22 12:00:00+00:00
503959,Politics,Will Amy Klobuchar be the Democratic Presidential Nominee?,Biden D-Nom replacement? ,1437505.01,2024-07-21 18:21:58+00:00,2024-08-22 12:00:00+00:00
503960,Politics,Will Robert F. Kennedy Jr. be the Democratic Presidential Nominee?,Biden D-Nom replacement? ,589866.330633,2024-07-21 18:22:47+00:00,2024-08-22 12:00:00+00:00
503961,Politics,Will Alexandria Ocasio-Cortez be the Democratic Presidential Nominee?,Biden D-Nom replacement? ,1112507.423,2024-07-21 18:23:47+00:00,2024-08-22 12:00:00+00:00
503963,Politics,Will Kamala be Nominee before Convention?,Will Kamala be Nominee before Convention?,473878.015918,2024-07-21 19:13:37+00:00,2024-08-19 12:00:00+00:00
503964,Politics,Trump’s latest TikTok >30m views by Friday?,Trump’s latest TikTok >30m views by Friday?,137884.275208,2024-07-21 19:58:25+00:00,2024-07-26 12:00:00+00:00
503970,Politics,Will Trump and Harris debate before election?,Will Trump and Harris debate before election?,2695095.311451,2024-07-21 21:05:54+00:00,2024-11-04 12:00:00+00:00
503971,Politics,Will Mitt Romney be the Democratic Presidential Nominee?,Biden D-Nom replacement? ,1549380.103,2024-07-21 21:07:07+00:00,2024-08-22 12:00:00+00:00
503972,Politics,Will Biden resign before the election?,Will Biden resign before the election?,11004839.289589,2024-07-21 21:42:28+00:00,2024-11-04 12:00:00+00:00
503973,Politics,Will Biden speak at the DNC?,Will Biden speak at the DNC?,1070659.079156,2024-07-21 21:48:32+00:00,2024-08-22 12:00:00+00:00
503975,Politics,Will Joe Manchin run for Democratic Nominee?,Will Joe Manchin run for Democratic Nominee?,114775.935435,2024-07-21 23:01:05+00:00,2024-07-31 12:00:00+00:00
503978,Politics,Will Joe Manchin be the Democratic Presidential Nominee?,Biden D-Nom replacement? ,440459.138249,2024-07-22 00:35:27+00:00,2024-08-22 12:00:00+00:00
503979,Politics,Trump and Harris agree to Fox News debate?,Trump and Harris agree to Fox News debate?,1719424.947552,2024-07-22 01:48:11+00:00,2024-10-15 12:00:00+00:00
503980,Politics,Will Mark Cuban be the 2024 Democratic VP nominee?,Democratic VP nominee?,2283640.074689,2024-07-22 01:53:46+00:00,2024-08-22 12:00:00+00:00
503982,Politics,Will Tim Ryan be the 2024 Democratic VP nominee?,Democratic VP nominee?,1416479.363749,2024-07-22 14:11:19+00:00,2024-08-22 12:00:00+00:00
503985,Politics,Major challenger to Kamala for Democratic nomination?,Major challenger to Kamala for Democratic nomination?,331258.600931,2024-07-22 14:56:35+00:00,2024-08-22 12:00:00+00:00
503988,Politics,Biden dropout letter published without consent?,Biden dropout letter published without consent?,291091.904233,2024-07-22 16:00:40+00:00,2024-07-26 12:00:00+00:00
503989,Politics,JD Vance replaced as Republican VP nominee?,JD Vance replaced as Republican VP nominee?,7019568.870406,2024-07-22 16:05:56+00:00,2024-08-31 12:00:00+00:00
503990,Politics,Will Hillary Clinton be the Democratic Presidential Nominee?,Biden D-Nom replacement? ,982791.940418,2024-07-22 16:19:45+00:00,2024-08-22 12:00:00+00:00
503992,Politics,VP debate before election?,VP debate before election?,1329920.103204,2024-07-22 16:31:45+00:00,2024-11-04 12:00:00+00:00
504014,Politics,Will Joe Biden make an appearance today?,Will Joe Biden make an appearance today?,422424.98889,2024-07-22 21:07:37+00:00,2024-07-23 12:00:00+00:00
504021,Politics,Kamala president by Friday?,Kamala president by Friday?,4789954.110486,2024-07-23 00:34:32+00:00,2024-07-26 12:00:00+00:00
